owner_mid,fan
387099438,27
193004208,41
373503946,0
281969553,29
27359946,1065
1621749,366
368265706,162
288414448,1
8469526,182490
364639619,0
105705009,5
19451699,53
82565735,55
69768527,6
1952234,6
383196606,124
326211419,5
14002845,37
30830340,10
17588331,24929
35558563,59
347729653,69
382146112,1
27190633,4
1466697,8807
6307657,0
4009971,1
200846027,1664
2875633,21
8357020,1
388987566,106
365245548,15
348886218,155
25831465,7
9203268,28
107255386,192
14019439,5
326523771,17
25913333,2
375207918,20
244178851,0
16649229,1
52951441,16
349678732,77
25726194,1
320011877,573
282122584,95
28329082,11
291307966,31
2176974,33
257372724,5
378855561,15
353274465,2
223977829,8
390303887,1
35514568,0
386079861,79
365413854,11
533616,802
24803818,0
382777121,244
113384499,0
30223790,0
390150271,0
389634789,68
110500553,452
390022520,0
384519036,5
233957424,393
109933514,1
327831446,1
79623424,200
66222927,920
130879665,100
44230878,4
100699907,25
10232165,60
14194170,8870
386931051,1
284952970,592
226150618,388
172488277,5
34423513,4917
346983845,2
57671280,800
390022273,2
386182967,61
105383197,0
272117915,1220
16612718,19
315805891,0
275564392,68
313206649,3
43670728,3666
2993347,339
2255761,95
250563743,12940
265594138,8214
12522866,0
33186658,2
348810684,6030
59471038,20
52405599,3
380075885,2
38115704,2672
110161649,7
352743514,5
18011330,0
13897682,35
43162548,193
390111049,16
347457775,33
79600983,2
31778225,94
384299911,16
4309863,36
314429209,1356
18773491,305
27849333,24
18463669,12948
65833136,0
168066789,714
30462658,5
23201900,64
39011695,367
31810093,3
627008,4
245449546,54
324782550,1059
39432210,3
388079172,25
31539956,4
34068238,4758
164111904,20
10837125,62
331909862,2280
357739561,0
243847668,3
90161906,18
110169320,1436
14215385,136
349049578,3091
352317467,11
377478287,23
40059606,35
383163777,1278
377596691,0
389158797,2
86110837,12
381553715,7
389992076,1
94027415,54020
389987209,1
389682663,0
291091565,14
357891021,33
15983549,5
322345738,182
22781743,12
31564813,407
12700362,293
48115465,23
699901,3047
351980506,6
355115898,27
26583216,193516
374025183,0
167553421,1
385705908,31
329090783,2
385316224,92
245196604,13
18962906,532
33622343,29
389594231,2
389073239,1
367964090,1
351756629,3
311590274,1
308670724,2596
5233031,8
33022432,1238
328438673,868
109633571,57971
268386220,18
283435126,27
243794268,1649
385808407,126
71070969,20
387653382,2
17760909,0
345628856,235
7434439,11
284858547,2
321055396,43
308745053,58
4046542,1281
3810668,5364
2620191,263
386378882,7
388445741,39
33790469,6
335837672,85
388775788,40
258496373,282
386356810,14
90469927,189
10614080,366
283836262,15
321172656,2930
304097249,21
22838463,3
357936344,13
387226405,4
22634957,50
265751458,15
59151639,1
389061214,8
548824,478078
371767365,6
98944212,30
307329341,4
17480410,1158
23135933,0
113560004,6
16151010,193839
233128284,3212
7722952,199
33011035,2948
275698523,220
326291433,784
8569620,732
345873760,248
575079,32
386081158,11
383212482,16
338831611,137
41107950,14
10907518,22
310226410,45
67285772,51
352425695,6975
65765806,4
389258349,3
8295080,314
29064416,75
168181896,7
387921458,22
73619926,1
386647026,1
20540080,7
375737834,168
3979524,6
272357863,13
12865497,881
23984799,358
15493152,7
210197749,3
109685340,5
388854800,5
21385832,2
388774855,0
25111750,71
6310062,369
301026593,143
303242484,1
333733560,1
109947059,19
268851547,15
411010,812
299843607,0
20942496,1024
249716296,17
356260682,818
86177400,0
331462400,69
5237101,6
192950826,1
389563275,0
40353480,17189
26436527,260
21074324,5
323527403,2
386615946,44
76149863,15
30829682,0
35769802,6
12031875,4
214451502,1994
389197728,0
32373014,4
20550340,12
349632627,96
387653064,4
31912103,0
361522798,1028
9386114,8
2126656,0
96591218,28
13447397,1
298050784,602
11137336,10462
57261773,2004
38837200,0
3276485,3
39261178,1
357736192,0
31378086,397
7075602,4632
386810111,2
14297667,2794
666343,3982
262737230,18
19651276,635
125296222,2052
16688092,29
282110656,26
13950596,325
250846275,3
22692436,410
4683746,8
109381709,396
111581250,2002
376510636,0
319065869,0
381185740,5
385116565,48
237738435,1
40845266,226
382907592,1902
350645411,5
280602025,14
9034722,255
316611241,2
87341219,28
11480986,49
383416182,3
294651969,1
21816264,14
43295261,81
81982945,2
7976219,39
330319664,19
10873361,2461
362433105,5
279585227,30
25206352,1
99776766,23
7270112,27163
215359596,1175
17629372,159
356606428,32
319570757,3811
97490377,16129
35191519,23
295275740,2
389059325,1
256675731,37
106828638,351
19440405,4
386399613,8
388113921,4
134944711,45
403370,702
18618322,40
104390780,4135
375231895,405
143665169,63
43813392,2
49794368,1
30215698,0
64495020,29
117340282,3
238704263,0
309971875,34
388601581,2
26799079,41
112170369,23
351502839,9330
387800549,73
45394061,2
18394276,1
24475100,0
62044909,27
382326417,110
13232263,636
41156348,5
5751729,7552
11450923,6006
355798731,928
347425421,134
355534396,51
67241250,8
4892862,235
351547826,1
107876959,1
34962578,137
1932023,11
314402214,16
6031586,50476
239496,64
24199386,10
31552954,72
102933262,410
12674299,9
1375383,1410
68135550,4
312045084,521
300158745,5
137849221,0
8628838,514
103897453,194
385910013,0
257305626,1
37505928,224
11305760,9
107367195,1
43007477,11
284169236,56
17627089,0
387661978,8
107437365,1
161736276,8
354527160,1278
222726422,1
104409839,5
286405699,202
388947310,14
40061689,55
63855141,24
11464050,1
38188292,3
11647072,3
383788655,1
107776413,1
378970795,1005
6161164,4096
33917860,0
15583077,10
409539,118
11853256,134
384442176,2572
18072992,42470
38936960,371
34028084,35
8701665,381
110167399,0
114913064,0
43281241,5
75470,1209
57728524,30
11693063,8
3013545,5866
32268377,72
14831929,7441
22197313,0
388582302,24
381359169,3
387902446,110
125047784,29
378375810,31
314406736,265
316623105,74
268573449,4
378374718,13
378376621,20
378368728,17
378373398,71
344527338,1
353777971,9
16238759,882
24253561,3
10275600,49
388695647,0
8375212,511
107546040,76
26202405,1105
265579636,0
35948900,7
20426252,21
16708556,32
34153493,0
301347516,162
256030962,1006
1889442,22
275604969,25
73498064,1
357186569,17
346623351,1599
388409418,1
358839027,15059
26013256,28959
377071861,52
26657601,0
169311328,3
58265568,26
8133387,308
387607115,9
21880977,12
39077947,87400
15319292,76
271315521,2
8371545,4
386150577,596
380326706,18
105484003,0
203970624,0
297385318,2
386385514,0
174326628,130
4024146,25509
20037535,2033
385787622,0
388113193,2
342822991,0
5547950,1
388560560,0
371805136,7
303246471,47
225498814,74
318898216,2
86939372,4
77339109,0
277559526,464
240383157,6017
108742135,33501
5278785,511
21432922,17
28624797,3
3341663,19804
8784855,172157
359107603,0
5043257,350
376175006,407
386986433,2
46721795,10
29222274,1154
38555349,153
295697141,40
388423087,0
283656768,0
388552067,2
215803733,11
244718331,3304
320270243,640
27530583,59
19816115,52
57707355,1368
255605105,6
951715,257
360154000,15
18856701,10
9159149,4
385128878,2
358958210,3
40819575,641
6878003,148
25863596,1
65749356,0
10090836,1
82551457,28
7298165,562
354554510,33
388139990,0
102527038,7
98965272,5
35493447,12
382883312,2
22621634,6
11362121,20
10969110,55
4779326,133
225451413,151
28428645,132
68133718,12
382417800,0
387444630,0
11580499,60
109054116,10
165575816,317
43553862,11
42448991,4834
268895923,10
387319320,11
271283,63
94751971,4
5038360,439
30828408,1307
26887763,5
278747517,3185
27133428,5728
15944190,3
21811880,757
10110907,731
10441485,1
367516137,355
384248519,7
96062395,11
64507164,1617
64791711,665
37403102,557
319429841,1
20128043,44684
313202177,2
15064649,0
20272484,5092
351674839,0
283066443,1
15031944,37
2116140,31
336422860,4
96206775,14
28272364,12
5158945,4138
385820853,1
62411218,23
12067299,1312
40428889,5
92712244,12411
29454035,1127
2185187,4
162158439,6
8260077,102
181524205,46
256725,33
384116476,2
259090669,4
80111559,0
4397552,501691
386454926,282
381706885,254
279675254,29
386696006,4
37407411,3
319093423,818
383472693,12
287283324,41
373892698,75
276475886,0
60506548,0
384421114,0
58564884,12
386723452,0
5755191,14
10441180,117
16800632,14
260136823,45
93744076,7
370081426,514
213767004,56073
354593671,26
360784638,3
187721229,357
161742660,95
351716176,2
59007092,28
34201233,1
377570426,27
245869,177281
349050841,0
387846373,0
19325475,2
262209747,0
271066187,9
7795303,76
28872429,29
313863450,1745
274265026,32
39873181,2689
375293851,2
388074455,2
386715818,0
102299699,105
82046947,56
25628721,6
185504295,174
387812622,707
94820881,151
308646759,41
298663769,18
378967917,1
228372582,113
37316524,0
36176301,7668
385431370,2
22167819,45
38620149,30
31873815,4
225172624,3
386113755,42
299720298,443
107942732,0
27684000,656
10380338,152
207613662,300
386960665,108
213968776,5
24068881,74
13632849,113
318021292,2
1460756,356
44168899,6
18765832,10
82242337,77
267437253,53
372118325,119
315072283,3346
299840088,7280
276459249,98
157757857,1607
1726774,26
95365504,989
298478343,14
100591986,1
387074885,2
382809097,78
324162991,324
2177574,29
32600903,9
316523386,323
16604580,47
5796244,103
326010598,501
355204987,0
243438476,0
108723013,0
326347478,4
27921390,332
43534381,2823
251672721,11
11227264,49
15527657,107
24488152,2
4556045,54
377593201,1
4746509,888
10720495,219
5290590,230
27763620,36
32728906,26917
8774644,52
13927463,1555
50642768,318
5034219,22
358494876,11
2361172,186
21679982,1
37561185,2251
265393120,5
159629644,15
16469781,20
299170055,1837
376221282,5
361434832,12
249475057,215
67305277,0
361400345,1004
39371200,245
335417403,767
345852943,87
157210181,757
8237007,105
386367275,21
7907329,3
309111150,1
386788006,0
1746371,44
20206596,9
47718401,402
310097219,57
35680524,161
9169937,33
305077800,109
109912712,94
317392450,24
153508523,12
23251109,1893
10648114,14
159285873,1210
4006146,38
141303259,2678
376105673,1
123673799,5
384910516,0
383041182,1
15774474,631
13532731,157
14881085,1825
14695501,503
106188855,1
201072020,1028
249087917,2031
7777092,7
247378744,0
351788506,881
331856687,17
360401566,0
37880390,176
304670947,27
88232446,16328
6355516,0
348524585,3
10850928,18
43992486,58
386797691,5
36253080,129
384081137,725
3399094,31
345911214,10
40186847,4
11365796,3
382697824,12
298388540,1
15022746,419
386464078,2
250991469,1
93627734,32
356010197,924
11033268,2082
10071903,10
325180167,1
69195428,472
96562698,128
161887586,75
32332366,1
345046494,49
98562955,120
39331936,29
215642479,16
174836646,1
382731672,3
21026618,3
382997007,23
320009491,165
5590347,144
7976820,1852
27354644,268
234866905,27
198740111,1219
104435540,60
49702200,17
38520275,290960
24835997,3
40121915,271
346208503,301
43091025,186
175636027,1
348618150,1
24833465,121
13314624,204
34529760,4
366625710,257
207056618,132
384181938,101
166002479,1143
345275894,4
88279827,89
281754903,217
325640816,0
66771971,290
6767785,1004
385563661,7
15646691,22
386716271,5
8981370,76711
63923397,52
11699337,18
10022791,171
323933579,5464
295363969,26334
251852454,699
60529011,0
19454796,91
170931966,82
215839531,9
41954165,373
289472248,73
349902268,24811
10918675,778
385239585,133
76548618,14
383190749,2
349710912,6
313459761,5
325681136,1
227379942,4
11152106,290
8368727,18
247875045,757
360154187,647
11763409,6
385784725,10
38496185,5
320563485,235
286224197,262
17804438,0
355394373,8
273120769,20
386426304,0
386786700,1102
78801750,14
284850562,4151
99060075,14
18625120,2
60630722,6
236631848,0
15237219,8
21707482,1
6723432,510
34990176,3
296007026,7
271233610,511
30335756,172
834678,0
327771779,445
281910744,5
386410127,0
281910743,6
26102008,157
348009893,382
4404855,15
273316253,0
20730767,1
103218599,31
349691676,3
39716560,159
327473803,0
135925262,392
61978675,2
108061335,2989
386964688,0
211142637,433
29911228,6
386150401,3
158632897,61
374414981,0
384275078,1
280059478,2
77903962,0
30007157,33
12608580,1
2154182,11
92632733,2
319159803,2706
66737462,86
359405437,1209
11899938,0
34648188,4
38454007,1977
7681396,24
149064368,30039
331173367,456
28790285,55
6832701,34
403568,1
386923112,0
325917357,2
383472247,0
30809051,3
5000507,168
67090174,123940
20093853,4
13742590,17
59468185,14
175100022,10
281756058,0
16579964,0
10300655,686
1821242,18
15979788,17
38093800,3
278389466,3759
158767344,20
320730165,2
311594040,5
120020544,585
172957008,26
7940378,30
354908965,0
98281973,16
19839943,0
2709592,11
33463766,0
313658406,18
228890616,73
129240403,589397
7238544,53
383893879,41
108901861,10
29293109,8
299343343,2
386592601,2
322871122,57
13555894,0
20963560,49
31398193,21
27701848,50
2440842,1493
36252036,90
17821996,25
17833792,2
27565526,5
303178876,18
373953581,1
179849363,247
358700587,376
32185870,667
8536712,12
299607178,3166
102537130,66
88173111,4
43494103,13
7648140,296
46341782,3
82721152,1
214591760,11
384425347,12572
139415571,2
276834849,2015
179828051,35
271143122,40
12711895,8
26720382,10
275091813,104
382742283,39
236104573,811
370190430,1
13613847,135
233229490,311
194781145,1795
384145348,0
222239539,163
33132061,10
267313813,163
240760260,0
280144362,8
379287395,570
20712340,41
120167006,600
64746107,228
44899302,23
14756785,190
381543132,6666
382445216,2
338753032,307
384332891,143
179060020,3
346450467,19
325136047,1354
326521482,51
368256852,8
14157437,0
238752035,0
386594044,0
30950078,34
2130018,21
43882096,7
37220465,4570
44576324,2
301416802,21236
93565907,237750
10227619,0
54973373,44
287963395,206
326905803,3
4157378,3
386315031,6
97306231,1
312166980,14
30907622,124
265711607,23077
24323075,237
13301609,321
230963721,0
380418681,846
313748111,453
35927407,1494
39978572,227
24553363,1
382116788,1
26812908,0
100021230,660
39898419,41
283795560,320
302444839,16359
23661866,46
385951163,5
11143142,1
58629977,1558
20494507,118
47441,15468
26102843,354
58590733,143
53495517,266
234336870,1
57017177,0
11839716,1072
71246182,3441
336552099,3
19146725,2
364339144,52
146701753,17
270376756,2
13805157,214
56399965,1
13337106,2380
8172810,3437
12171299,10496
325388134,11258
23107076,17
351529567,358
110911147,271
369616612,6
13793485,7
15644289,2
375139229,4482
220548,212
26475503,36
383086081,556
8573271,240
59466121,17
229768245,22
23309818,11
173155969,432
38771775,100
337250273,56
20541375,8010
58423159,8
383914188,2
21479936,3
26641204,431
9230077,8
137057006,5
385809627,487
294368526,31944
88159868,38
176031593,13
44726722,604
40408274,1
159307201,58
25637791,2047
358525506,135
10518076,150740
84135836,2134
29334617,16768
278064877,0
17140038,142
28601009,2
373159212,9
18318213,2
291007219,6
315658268,89
386397009,2
3309506,2
385637590,165
386384348,1
32108024,2
383654026,18
316941599,3924
135517756,2
99144577,1
385326887,4
265954142,31
169438751,2
28593793,1946
383163710,41
281034963,6
386326759,0
1338227,278
383665311,5
31880434,1
61086273,107081
8906197,106
13262183,20141
271179615,1
4146691,0
166563338,28
359870356,1351
7466117,47
82391946,2
349920991,756
675125,4
357714362,252
102156850,1
299878436,214
40442,3743
307035384,0
345494,276
22213567,7204
25222278,654
99750536,811
381336200,1
256336261,0
371812554,39
144887560,2
97481331,10
162583,1439
315095614,11
42621912,0
43493041,2971
13678358,23
305289428,4189
14859191,2
324162627,177
385024192,193
26363326,39
374711297,1673
125954795,9
22095885,837
258023324,80
29371615,7810
22035680,1
386159962,0
105433011,46
14085026,2690
380095152,0
253607691,6
7760828,239175
877090,4
360976044,14
195049582,172
19322283,4
21488752,5897
1967931,6029
384229892,3
203553973,142
385259668,0
386107560,2
11402010,252
35265477,1191
383628603,217
148252223,150
18470162,435
140272011,908
313968169,37
381361788,5
317694537,1010
92205260,147
221445062,60
122879,4848161
332130715,1
289800612,75688
22925963,919
151346129,13
383327946,17
27847391,1
379695145,520
4764275,1098
162983506,6
382969454,1
5541587,20
382194358,159
12403976,82
382690450,7579
3969839,166237
247038343,14
23834196,3444
324160447,225
208236592,8137
344513601,81
36783279,412
378594628,19
27985025,28
50743834,3
385852024,12
38475534,17
374283969,143
370960934,45
63599958,1123
26102069,876
5223660,1181
17360008,69
12742508,4807
370949273,78
370953475,47
311594035,2
8468339,1
58570612,1
8132866,1260
170343541,24
198246914,17
43268713,546
377958340,176
20752494,4
39088079,184
25866561,5559
38178946,350
12293438,4
15387321,127
381219399,6394
11332376,394
381537829,186
371419094,34
